"131","2018-04-29 14:44:22","28","369","16","0","131","172.30.1.254"
"132","2018-04-29 14:45:22","28","359","16","0","135","172.30.1.254"
"133","2018-04-29 14:46:22","28","373","16","0","137","172.30.1.254"
"134","2018-04-29 14:47:21","28","371","16","0","140","172.30.1.254"
"135","2018-04-29 14:48:22","28","382","16","0","140","172.30.1.254"
"136","2018-04-29 14:49:21","27","370","20","0","141","172.30.1.254"
"137","2018-04-29 14:50:22","28","356","16","0","133","172.30.1.254"
"138","2018-04-29 14:51:22","28","364","16","0","142","172.30.1.254"
"139","2018-04-29 14:53:21","28","382","17","0","159","172.30.1.254"
"140","2018-04-29 14:54:21","27","390","17","0","143","172.30.1.254"
"141","2018-04-29 14:55:21","28","370","16","0","144","172.30.1.254"
"142","2018-04-29 14:56:21","28","358","16","0","143","172.30.1.254"
"143","2018-04-29 14:58:21","28","356","16","0","187","172.30.1.254"
"144","2018-04-29 14:59:21","28","358","16","0","143","172.30.1.254"
"145","2018-04-29 15:00:21","28","365","16","0","144","172.30.1.254"
"146","2018-04-29 15:01:21","28","351","16","0","145","172.30.1.254"
"147","2018-04-29 15:03:20","28","353","16","0","189","172.30.1.254"
"148","2018-04-29 15:05:20","27","364","17","0","181","172.30.1.254"
"149","2018-04-29 15:06:21","28","364","16","0","145","172.30.1.254"
"150","2018-04-29 15:07:21","28","369","16","0","145","172.30.1.254"
"151","2018-04-29 15:08:20","28","358","16","0","145","172.30.1.254"
"152","2018-04-29 15:09:20","28","358","16","0","145","172.30.1.254"
"153","2018-04-29 15:10:20","27","365","17","0","144","172.30.1.254"
"154","2018-04-29 15:11:20","28","361","16","0","143","172.30.1.254"
"155","2018-04-29 15:12:20","27","363","17","0","139","172.30.1.254"
"156","2018-04-29 15:13:20","28","363","16","0","145","172.30.1.254"
"157","2018-04-29 15:14:20","28","365","16","0","145","172.30.1.254"
"158","2018-04-29 15:15:20","28","367","16","0","145","172.30.1.254"
"159","2018-04-29 15:16:20","24","400","20","0","141","172.30.1.254"
"160","2018-04-29 15:17:20","27","376","17","0","145","172.30.1.254"
"161","2018-04-29 15:18:19","28","384","16","0","145","172.30.1.254"
"162","2018-04-29 15:20:19","27","390","17","0","146","172.30.1.254"
"163","2018-04-29 15:21:20","28","383","16","0","147","172.30.1.254"
"164","2018-04-29 15:24:19","28","396","16","0","157","172.30.1.254"
"165","2018-04-29 15:25:19","28","399","16","0","145","172.30.1.254"
"166","2018-04-29 15:26:19","28","406","16","0","147","172.30.1.254"
"167","2018-04-29 15:27:19","27","209","17","0","148","172.30.1.254"
"168","2018-04-29 15:28:19","28","169","16","0","148","172.30.1.254"
"169","2018-04-29 15:29:19","28","171","16","0","149","172.30.1.254"
"170","2018-04-29 15:30:19","28","172","16","0","149","172.30.1.254"
"171","2018-04-29 15:31:18","27","167","16","0","150","172.30.1.254"
"172","2018-04-29 15:32:19","28","168","16","0","149","172.30.1.254"
"173","2018-04-29 15:33:20","27","180","17","0","145","172.30.1.254"
"174","2018-04-29 15:34:18","27","183","16","0","149","172.30.1.254"
"175","2018-04-29 15:35:19","27","175","16","0","148","172.30.1.254"
"176","2018-04-29 15:36:18","27","176","16","0","147","172.30.1.254"
"177","2018-04-29 15:37:18","27","181","16","0","149","172.30.1.254"
"178","2018-04-29 15:38:18","28","178","16","0","147","172.30.1.254"
"179","2018-04-29 15:39:18","28","176","16","0","145","172.30.1.254"
"180","2018-04-29 15:40:18","28","181","16","0","149","172.30.1.254"
"181","2018-04-29 15:41:18","28","174","16","0","149","172.30.1.254"
"182","2018-04-29 15:42:18","28","179","16","0","148","172.30.1.254"
"183","2018-04-29 15:44:18","27","186","17","0","183","172.30.1.254"
"184","2018-04-29 15:45:18","28","182","16","0","149","172.30.1.254"
"185","2018-04-29 15:46:18","27","185","17","0","150","172.30.1.254"
"186","2018-04-29 15:47:18","28","176","16","0","146","172.30.1.254"
"187","2018-04-29 15:48:18","28","180","16","0","148","172.30.1.254"
"188","2018-04-29 15:50:17","27","179","16","0","194","172.30.1.254"
"189","2018-04-29 15:51:17","27","183","16","0","150","172.30.1.254"
"190","2018-04-29 15:52:18","27","190","16","0","150","172.30.1.254"
"191","2018-04-29 15:53:17","27","181","20","0","150","172.30.1.254"
"192","2018-04-29 15:54:17","27","185","16","0","151","172.30.1.254"
"193","2018-04-29 22:41:06","22","132","12","0","176","172.30.1.254"
"194","2018-04-29 22:42:05","23","125","12","0","161","172.30.1.254"
"195","2018-04-29 22:43:06","22","128","12","0","162","172.30.1.254"
"196","2018-04-29 22:44:06","22","124","12","0","163","172.30.1.254"
"197","2018-04-29 22:45:06","22","123","12","0","161","172.30.1.254"
"198","2018-04-29 22:46:05","22","123","12","0","155","172.30.1.254"
"199","2018-04-29 22:47:05","25","122","12","0","158","172.30.1.254"
"200","2018-04-29 22:48:05","26","128","12","0","155","172.30.1.254"
"201","2018-04-29 22:49:05","25","135","13","0","166","172.30.1.254"
"202","2018-04-29 22:50:05","25","137","13","0","154","172.30.1.254"
"203","2018-04-29 22:51:05","25","130","13","0","155","172.30.1.254"
"204","2018-04-29 22:52:05","22","132","13","0","154","172.30.1.254"
"205","2018-04-29 22:53:04","22","129","13","0","156","172.30.1.254"
"206","2018-04-29 22:54:05","22","130","13","0","155","172.30.1.254"
"207","2018-04-29 22:55:04","22","132","13","0","155","172.30.1.254"
"208","2018-04-29 22:56:05","22","129","13","0","154","172.30.1.254"
"209","2018-04-29 22:57:04","22","129","13","0","155","172.30.1.254"
"210","2018-04-29 22:58:05","21","136","14","0","155","172.30.1.254"
"211","2018-04-29 22:59:04","22","139","13","0","154","172.30.1.254"
"212","2018-04-29 23:00:04","22","129","13","0","153","172.30.1.254"
"213","2018-04-29 23:01:04","22","127","13","0","156","172.30.1.254"
"214","2018-04-29 23:02:04","22","131","13","0","152","172.30.1.254"
"215","2018-04-29 23:03:04","21","130","13","0","155","172.30.1.254"
"216","2018-04-29 23:04:04","21","136","13","0","152","172.30.1.254"
"217","2018-04-29 23:05:04","22","127","13","0","157","172.30.1.254"
"218","2018-04-29 23:06:04","26","128","13","0","153","172.30.1.254"
"219","2018-04-29 23:07:04","25","129","13","0","153","172.30.1.254"
"220","2018-04-29 23:08:03","26","131","13","0","154","172.30.1.254"
"221","2018-04-29 23:09:04","26","133","13","0","160","172.30.1.254"
