"414","2018-05-16 20:46:37","3","26","628","10","222.104.209.193"
"415","2018-05-16 20:47:37","3","26","627","10","222.104.209.193"
"416","2018-05-16 20:49:36","3","25","629","10","222.104.209.193"
"417","2018-05-18 21:08:10","10","10","10","10","1.210.106.26"
"418","2018-05-18 21:17:21","4","25","935","11","155.230.29.14"
"419","2018-05-18 21:19:21","4","25","920","11","155.230.29.14"
"420","2018-05-18 21:28:05","4","25","913","11","155.230.29.14"
"421","2018-05-22 15:36:40","6","25","895","10","155.230.29.14"
"422","2018-05-22 15:39:40","6","24","910","10","155.230.29.14"
"423","2018-05-22 15:41:41","6","25","922","10","155.230.29.14"
"424","2018-05-22 16:09:29","6","25","926","10","155.230.29.14"
"425","2018-05-22 16:10:29","7","25","912","10","155.230.29.14"
"426","2018-05-22 16:12:29","6","25","908","10","155.230.29.14"
"427","2018-05-22 16:13:29","6","25","928","10","155.230.29.14"
"428","2018-05-22 16:15:41","6","25","912","10","155.230.29.14"
"429","2018-05-22 16:16:41","7","25","934","10","155.230.29.14"
"430","2018-05-22 16:24:30","6","25","912","10","155.230.29.14"
"431","2018-05-22 16:25:45","6","25","928","10","155.230.29.14"
"432","2018-05-22 16:27:05","6","25","906","10","155.230.29.14"
"433","2018-05-22 16:28:25","6","25","911","10","155.230.29.14"
"434","2018-05-22 16:29:45","7","25","925","10","155.230.29.14"
"435","2018-05-22 16:31:06","6","25","905","10","155.230.29.14"
"436","2018-05-22 16:32:25","6","25","913","10","155.230.29.14"
"437","2018-05-22 16:33:45","7","25","934","10","155.230.29.14"
"438","2018-05-22 16:35:05","7","26","912","10","155.230.29.14"
"439","2018-05-22 19:05:33","10","10","0","10","211.231.103.107"
"440","2018-05-22 19:07:58","4","23","882","10","1.210.106.30"
"441","2018-05-22 19:09:18","4","23","872","10","1.210.106.30"
"442","2018-05-22 19:10:38","4","23","895","10","1.210.106.30"
"443","2018-05-22 19:11:58","4","23","872","10","1.210.106.30"
"444","2018-05-22 19:14:38","4","23","888","10","1.210.106.30"
"445","2018-05-23 11:33:14","10","10","0","10","27.0.238.117"
